ID,name,actual_price,category,Date,Sales,Category_Section,Units_Sold,Total_Price
20783,Cookbook,999.0,Books,2021-12-09,756.8777159,Reading Corner,18,17982
20784,Science Textbook,999.0,Books,2021-12-10,491.7648616,Reading Corner,11,10989
20785,Cookbook,999.0,Books,2021-12-11,1070.947225,Reading Corner,19,18981
20786,Desk Lamp,999.0,Home Goods,2021-12-12,487.0287902,Housewares,5,4995
20787,Computer,999.0,Electronics,2021-12-13,869.0763748,Tech Zone,15,14985
20788,T-shirt,999.0,Clothing,2021-12-14,390.2528458,Apparel Section,9,8991
20789,Science Textbook,1299.0,Books,2021-12-15,1029.167975,Reading Corner,3,3897
20790,Cushion,999.0,Home Goods,2021-12-16,1689.130534,Housewares,3,2997
20791,Mirror,999.0,Home Goods,2021-12-17,847.9523036,Housewares,7,6993
20792,Blanket,1299.0,Home Goods,2021-12-18,1515.420724,Housewares,14,18186
20793,History Book,999.0,Books,2021-12-19,619.2969967,Reading Corner,10,9990
20794,Blanket,999.0,Home Goods,2021-12-20,1110.136412,Housewares,18,17982
20795,Cookbook,999.0,Books,2021-12-21,1376.461716,Reading Corner,1,999
20796,Novel,999.0,Books,2021-12-22,202.2942396,Reading Corner,3,2997
20797,Blanket,999.0,Home Goods,2021-12-23,291.4920505,Housewares,4,3996
20798,History Book,999.0,Books,2021-12-24,1255.511133,Reading Corner,11,10989
20799,Cookbook,999.0,Books,2021-12-25,1474.992904,Reading Corner,4,3996
20800,Dress,999.0,Clothing,2021-12-26,1368.641239,Apparel Section,18,17982
20801,Camera,999.0,Electronics,2021-12-27,935.7892662,Tech Zone,17,16983
20802,Dress,999.0,Clothing,2021-12-28,1318.784766,Apparel Section,7,6993
20803,Mirror,999.0,Home Goods,2021-12-29,1681.920905,Housewares,1,999
20804,History Book,999.0,Books,2021-12-30,1557.54867,Reading Corner,8,7992
20805,Blanket,999.0,Home Goods,2021-12-31,658.2560901,Housewares,12,11988
20806,Dress,999.0,Clothing,2021-01-01,799.3435319,Apparel Section,13,12987
20807,Jeans,1299.0,Clothing,2021-01-02,425.8972242,Apparel Section,8,10392
20808,Science Textbook,999.0,Books,2021-01-03,1628.669913,Reading Corner,14,13986
20809,Sweater,999.0,Clothing,2021-01-04,1666.898036,Apparel Section,13,12987
20810,Novel,999.0,Books,2021-01-05,1418.833372,Reading Corner,18,17982
20811,Headphones,999.0,Electronics,2021-01-06,451.4861347,Tech Zone,12,11988
20812,Computer,1599.0,Electronics,2021-01-07,391.9612492,Tech Zone,19,30381
20813,Smartphone,999.0,Electronics,2021-01-08,130.2840234,Tech Zone,11,10989
20814,Dress,1299.0,Clothing,2021-01-09,885.1796347,Apparel Section,12,15588
20815,Sweater,999.0,Clothing,2021-01-10,1784.505162,Apparel Section,13,12987
20816,Science Textbook,999.0,Books,2021-01-11,632.5507095,Reading Corner,5,4995
20817,T-shirt,999.0,Clothing,2021-01-12,1426.044967,Apparel Section,11,10989
20818,Sweater,899.0,Clothing,2021-01-13,86.02296046,Apparel Section,1,899
20819,Camera,899.0,Electronics,2021-01-14,213.2451732,Tech Zone,7,6293
20820,Headphones,1599.0,Electronics,2021-01-15,870.0318005,Tech Zone,4,6396
20821,Cookbook,1599.0,Books,2021-01-16,1325.959788,Reading Corner,6,9594
20822,Science Textbook,1599.0,Books,2021-01-17,653.5444234,Reading Corner,6,9594
20823,Computer,2599.0,Electronics,2021-01-18,1462.160219,Tech Zone,6,15594
20824,T-shirt,999.0,Clothing,2021-01-19,119.8385784,Apparel Section,10,9990
20825,Dress,899.0,Clothing,2021-01-20,239.8640049,Apparel Section,6,5394
20826,Jeans,899.0,Clothing,2021-01-21,1034.53715,Apparel Section,18,16182
20827,Desk Lamp,1799.0,Home Goods,2021-01-22,1204.876071,Housewares,9,16191
20828,Science Textbook,899.0,Books,2021-01-23,241.5304455,Reading Corner,13,11687
20829,Dress,1999.0,Clothing,2021-01-24,1317.024854,Apparel Section,18,35982
20830,Camera,999.0,Electronics,2021-01-25,690.9667762,Tech Zone,14,13986
20831,Dress,999.0,Clothing,2021-01-26,1086.330743,Apparel Section,19,18981
20832,Computer,1999.0,Electronics,2021-01-27,647.6607146,Tech Zone,16,31984
20833,Computer,999.0,Electronics,2021-01-28,1323.994615,Tech Zone,7,6993
20834,Smartphone,2999.0,Electronics,2021-01-29,1232.425897,Tech Zone,12,35988
20835,Novel,1788.0,Books,2021-01-30,1052.917265,Reading Corner,7,12516
20836,Computer,3888.0,Electronics,2021-01-31,907.8323924,Tech Zone,17,66096
20837,Mirror,3888.0,Home Goods,2021-02-01,479.9745692,Housewares,19,73872
20838,Cushion,1788.0,Home Goods,2021-02-02,959.8270345,Housewares,19,33972
20839,Cushion,1499.0,Home Goods,2021-02-03,1056.948721,Housewares,5,7495
20840,T-shirt,1499.0,Clothing,2021-02-04,1500.426245,Apparel Section,18,26982
20841,Science Textbook,1499.0,Books,2021-02-05,1531.65916,Reading Corner,18,26982
20842,Cushion,1499.0,Home Goods,2021-02-06,338.6055501,Housewares,13,19487
20843,T-shirt,3499.0,Clothing,2021-02-07,786.2815787,Apparel Section,9,31491
20844,Desk Lamp,2499.0,Home Goods,2021-02-08,543.2005543,Housewares,15,37485
20845,Headphones,1499.0,Electronics,2021-02-09,314.3280732,Tech Zone,12,17988
20846,Jeans,1499.0,Clothing,2021-02-10,1307.588806,Apparel Section,3,4497
20847,History Book,1499.0,Books,2021-02-11,680.106303,Reading Corner,9,13491
20848,Cushion,995.0,Home Goods,2021-02-12,790.2800163,Housewares,10,9950
20849,Science Textbook,2999.0,Books,2021-02-13,560.3208435,Reading Corner,5,14995
20850,Science Textbook,1999.0,Books,2021-02-14,319.0804886,Reading Corner,10,19990
20851,T-shirt,1999.0,Clothing,2021-02-15,237.7409638,Apparel Section,2,3998
20852,Computer,1999.0,Electronics,2021-02-16,994.8017229,Tech Zone,15,29985
20853,Mirror,3499.0,Home Goods,2021-02-17,1432.444009,Housewares,14,48986
20854,Mirror,1499.0,Home Goods,2021-02-18,657.8461025,Housewares,17,25483
20855,Camera,1999.0,Electronics,2021-02-19,1190.181866,Tech Zone,13,25987
20856,Desk Lamp,1999.0,Home Goods,2021-02-20,297.199403,Housewares,14,27986
20857,Smartphone,1799.0,Electronics,2021-02-21,883.9392196,Tech Zone,8,14392
20858,Jeans,1999.0,Clothing,2021-02-22,526.9314231,Apparel Section,16,31984
20859,Desk Lamp,1999.0,Home Goods,2021-02-23,178.0103897,Housewares,3,5997
20860,T-shirt,1999.0,Clothing,2021-02-24,1226.747229,Apparel Section,13,25987
20861,Sweater,1999.0,Clothing,2021-02-25,447.8548609,Apparel Section,19,37981
20862,Novel,1999.0,Books,2021-02-26,731.2156989,Reading Corner,1,1999
20863,Smartphone,1999.0,Electronics,2021-02-27,246.978499,Tech Zone,8,15992
20864,Smartphone,3999.0,Electronics,2021-02-28,276.5306314,Tech Zone,16,63984
20865,Headphones,3999.0,Electronics,2021-03-01,1199.409214,Tech Zone,8,31992
20866,Smartphone,3499.0,Electronics,2021-03-02,375.417738,Tech Zone,4,13996
20867,Cookbook,1999.0,Books,2021-03-03,1672.60296,Reading Corner,10,19990
20868,Jeans,1999.0,Clothing,2021-03-04,1363.74441,Apparel Section,13,25987
20869,Cookbook,1599.0,Books,2021-03-05,1393.084271,Reading Corner,10,15990
20870,Smartphone,3499.0,Electronics,2021-03-06,230.5740052,Tech Zone,18,62982
20871,Smartphone,1499.0,Electronics,2021-03-07,1619.051997,Tech Zone,9,13491
20872,Blanket,3499.0,Home Goods,2021-03-08,1646.193248,Housewares,15,52485
20873,Desk Lamp,1599.0,Home Goods,2021-03-09,382.7746846,Housewares,19,30381
20874,T-shirt,1599.0,Clothing,2021-03-10,1357.440321,Apparel Section,2,3198
20875,Mirror,1999.0,Home Goods,2021-03-11,1684.425679,Housewares,11,21989
20876,Cookbook,3499.0,Books,2021-03-12,356.1029819,Reading Corner,6,20994
20877,Jeans,1999.0,Clothing,2021-03-13,1548.232415,Apparel Section,6,11994
20878,Sweater,3499.0,Clothing,2021-03-14,252.6159762,Apparel Section,9,31491
20879,Dress,1499.0,Clothing,2021-03-15,1321.987399,Apparel Section,19,28481
20880,Blanket,1199.0,Home Goods,2021-03-16,1184.223202,Housewares,1,1199
20881,Science Textbook,999.0,Books,2021-03-17,1037.155434,Reading Corner,8,7992
20882,Sweater,999.0,Clothing,2021-03-18,1105.070608,Apparel Section,17,16983
20883,T-shirt,999.0,Clothing,2021-03-19,188.4282461,Apparel Section,12,11988
20884,Headphones,699.0,Electronics,2021-03-20,928.456284,Tech Zone,17,11883
20885,Jeans,999.0,Clothing,2021-03-21,1508.400248,Apparel Section,15,14985
20886,Computer,999.0,Electronics,2021-03-22,324.383835,Tech Zone,19,18981
20887,T-shirt,899.0,Clothing,2021-03-23,1230.185803,Apparel Section,18,16182
20888,Blanket,1199.0,Home Goods,2021-03-24,446.086909,Housewares,9,10791
20889,Sweater,799.0,Clothing,2021-03-25,1031.531757,Apparel Section,3,2397
20890,Desk Lamp,899.0,Home Goods,2021-03-26,860.2313487,Housewares,4,3596
20891,Camera,1199.0,Electronics,2021-03-27,1337.247874,Tech Zone,7,8393
20892,Cookbook,749.0,Books,2021-03-28,974.2211299,Reading Corner,7,5243
20893,Cookbook,899.0,Books,2021-03-29,1160.918654,Reading Corner,6,5394
20894,Smartphone,1599.0,Electronics,2021-03-30,724.4983675,Tech Zone,3,4797
20895,Smartphone,1599.0,Electronics,2021-03-31,1361.240644,Tech Zone,17,27183
20896,Camera,1299.0,Electronics,2021-04-01,1100.403403,Tech Zone,1,1299
20897,Headphones,1599.0,Electronics,2021-04-02,1138.817206,Tech Zone,14,22386
20898,Jeans,1299.0,Clothing,2021-04-03,1030.903752,Apparel Section,13,16887
20899,Cushion,2000.0,Home Goods,2021-04-04,370.848849,Housewares,6,12000
20900,T-shirt,2000.0,Clothing,2021-04-05,298.7978842,Apparel Section,13,26000
20901,Novel,1599.0,Books,2021-04-06,1186.129779,Reading Corner,6,9594
20902,Mirror,1599.0,Home Goods,2021-04-07,1166.36142,Housewares,19,30381
20903,Mirror,1599.0,Home Goods,2021-04-08,1315.425942,Housewares,18,28782
20904,Camera,1599.0,Electronics,2021-04-09,117.7252881,Tech Zone,10,15990
20905,Cookbook,1599.0,Books,2021-04-10,409.7293182,Reading Corner,10,15990
20906,Blanket,2000.0,Home Goods,2021-04-11,1780.99211,Housewares,15,30000
20907,Cushion,1999.0,Home Goods,2021-04-12,565.6101749,Housewares,18,35982
20908,Cookbook,1299.0,Books,2021-04-13,1089.685537,Reading Corner,18,23382
20909,Computer,2000.0,Electronics,2021-04-14,663.5111295,Tech Zone,10,20000
20910,History Book,499.0,Books,2021-04-15,1361.136439,Reading Corner,18,8982
20911,Dress,1499.0,Clothing,2021-04-16,1539.086916,Apparel Section,11,16489
20912,Cushion,1499.0,Home Goods,2021-04-17,1398.506768,Housewares,5,7495
20913,T-shirt,1499.0,Clothing,2021-04-18,1706.118654,Apparel Section,15,22485
20914,Novel,999.0,Books,2021-04-19,356.6303218,Reading Corner,15,14985
20915,Blanket,999.0,Home Goods,2021-04-20,104.7882817,Housewares,4,3996
20916,Camera,999.0,Electronics,2021-04-21,836.3379198,Tech Zone,17,16983
20917,Cookbook,999.0,Books,2021-04-22,257.5755534,Reading Corner,19,18981
20918,Blanket,999.0,Home Goods,2021-04-23,381.5362849,Housewares,9,8991
20919,Sweater,999.0,Clothing,2021-04-24,1603.760143,Apparel Section,2,1998
20920,Blanket,999.0,Home Goods,2021-04-25,1472.089734,Housewares,9,8991
20921,Smartphone,999.0,Electronics,2021-04-26,764.4847484,Tech Zone,7,6993
20922,T-shirt,999.0,Clothing,2021-04-27,392.0368051,Apparel Section,13,12987
20923,T-shirt,999.0,Clothing,2021-04-28,1376.264751,Apparel Section,14,13986
20924,Jeans,999.0,Clothing,2021-04-29,1078.658779,Apparel Section,14,13986
20925,Desk Lamp,999.0,Home Goods,2021-04-30,1218.498925,Housewares,4,3996
20926,Computer,999.0,Electronics,2021-05-01,952.1563362,Tech Zone,14,13986
20927,Headphones,999.0,Electronics,2021-05-02,1111.616619,Tech Zone,9,8991
20928,Camera,999.0,Electronics,2021-05-03,1198.5613,Tech Zone,4,3996
20929,Cookbook,999.0,Books,2021-05-04,1333.641745,Reading Corner,12,11988
20930,Sweater,999.0,Clothing,2021-05-05,147.451137,Apparel Section,5,4995
20931,Smartphone,999.0,Electronics,2021-05-06,737.3063462,Tech Zone,7,6993
20932,Cookbook,999.0,Books,2021-05-07,1570.668617,Reading Corner,16,15984
20933,Camera,999.0,Electronics,2021-05-08,843.6351062,Tech Zone,9,8991
20934,Mirror,999.0,Home Goods,2021-05-09,291.0094959,Housewares,14,13986
20935,Mirror,999.0,Home Goods,2021-05-10,93.96999427,Housewares,12,11988
20936,Sweater,999.0,Clothing,2021-05-11,1331.486676,Apparel Section,16,15984
20937,Camera,999.0,Electronics,2021-05-12,1465.164804,Tech Zone,6,5994
20938,Headphones,999.0,Electronics,2021-05-13,1663.745556,Tech Zone,4,3996
20939,Cushion,999.0,Home Goods,2021-05-14,1509.523432,Housewares,2,1998
20940,Camera,999.0,Electronics,2021-05-15,1697.533611,Tech Zone,17,16983
20941,Dress,999.0,Clothing,2021-05-16,1062.875754,Apparel Section,11,10989
20942,History Book,999.0,Books,2021-05-17,1772.96462,Reading Corner,15,14985
20943,Science Textbook,999.0,Books,2021-05-18,863.4927862,Reading Corner,19,18981
20944,T-shirt,999.0,Clothing,2021-05-19,1596.337015,Apparel Section,3,2997
20945,Sweater,999.0,Clothing,2021-05-20,1152.845943,Apparel Section,2,1998
20946,Headphones,999.0,Electronics,2021-05-21,611.5111404,Tech Zone,11,10989
20947,T-shirt,999.0,Clothing,2021-05-22,225.2531989,Apparel Section,12,11988
20948,Science Textbook,999.0,Books,2021-05-23,284.5778477,Reading Corner,8,7992
20949,Cushion,999.0,Home Goods,2021-05-24,402.4675423,Housewares,2,1998
20950,Mirror,999.0,Home Goods,2021-05-25,1568.894063,Housewares,18,17982
20951,T-shirt,999.0,Clothing,2021-05-26,958.1996817,Apparel Section,4,3996
20952,Sweater,999.0,Clothing,2021-05-27,1229.585721,Apparel Section,12,11988
20953,Cushion,999.0,Home Goods,2021-05-28,1046.079284,Housewares,6,5994
20954,Computer,999.0,Electronics,2021-05-29,130.551794,Tech Zone,11,10989
20955,Jeans,999.0,Clothing,2021-05-30,840.1588681,Apparel Section,12,11988
20956,Smartphone,999.0,Electronics,2021-05-31,1760.204344,Tech Zone,14,13986
20957,Novel,999.0,Books,2021-06-01,1493.228045,Reading Corner,12,11988
20958,Mirror,999.0,Home Goods,2021-06-02,746.508682,Housewares,12,11988
20959,Science Textbook,999.0,Books,2021-06-03,368.8569703,Reading Corner,8,7992
20960,Jeans,999.0,Clothing,2021-06-04,1394.111484,Apparel Section,11,10989
20961,History Book,999.0,Books,2021-06-05,129.847601,Reading Corner,17,16983
20962,Blanket,1799.0,Home Goods,2021-06-06,1718.027909,Housewares,12,21588
20963,Mirror,999.0,Home Goods,2021-06-07,1710.796138,Housewares,14,13986
20964,Headphones,999.0,Electronics,2021-06-08,1415.036418,Tech Zone,3,2997
20965,Sweater,999.0,Clothing,2021-06-09,563.7592992,Apparel Section,9,8991
20966,Smartphone,999.0,Electronics,2021-06-10,246.6698093,Tech Zone,9,8991
20967,Cushion,999.0,Home Goods,2021-06-11,1753.833345,Housewares,19,18981
20968,Science Textbook,999.0,Books,2021-06-12,922.9940022,Reading Corner,1,999
20969,Mirror,999.0,Home Goods,2021-06-13,297.8799321,Housewares,13,12987
20970,Dress,999.0,Clothing,2021-06-14,1404.549213,Apparel Section,10,9990
20971,Dress,999.0,Clothing,2021-06-15,951.7770436,Apparel Section,18,17982
20972,Cookbook,999.0,Books,2021-06-16,321.436277,Reading Corner,5,4995
20973,Sweater,999.0,Clothing,2021-06-17,982.3374776,Apparel Section,11,10989
20974,Computer,999.0,Electronics,2021-06-18,1366.155533,Tech Zone,5,4995
20975,Jeans,999.0,Clothing,2021-06-19,1631.377515,Apparel Section,18,17982
20976,Camera,999.0,Electronics,2021-06-20,1088.602957,Tech Zone,10,9990
20977,Desk Lamp,999.0,Home Goods,2021-06-21,207.9419771,Housewares,16,15984
20978,Blanket,999.0,Home Goods,2021-06-22,237.7820357,Housewares,2,1998
20979,History Book,1599.0,Books,2021-06-23,744.1090393,Reading Corner,4,6396
20980,Blanket,999.0,Home Goods,2021-06-24,376.587963,Housewares,9,8991
20981,Smartphone,999.0,Electronics,2021-06-25,499.9926579,Tech Zone,6,5994
20982,History Book,999.0,Books,2021-06-26,535.4706162,Reading Corner,1,999
20983,T-shirt,999.0,Clothing,2021-06-27,1060.72589,Apparel Section,14,13986
20984,Headphones,999.0,Electronics,2021-06-28,1524.049851,Tech Zone,16,15984
20985,Sweater,999.0,Clothing,2021-06-29,1713.598962,Apparel Section,17,16983
20986,History Book,999.0,Books,2021-06-30,546.3363942,Reading Corner,12,11988
20987,History Book,999.0,Books,2021-07-01,1102.040057,Reading Corner,7,6993
20988,Sweater,999.0,Clothing,2021-07-02,987.6617973,Apparel Section,18,17982
20989,Dress,999.0,Clothing,2021-07-03,1302.895677,Apparel Section,1,999
20990,T-shirt,999.0,Clothing,2021-07-04,1368.756337,Apparel Section,7,6993
20991,T-shirt,999.0,Clothing,2021-07-05,377.6265294,Apparel Section,4,3996
20992,T-shirt,999.0,Clothing,2021-07-06,1170.591419,Apparel Section,5,4995
20993,Cookbook,999.0,Books,2021-07-07,1046.367699,Reading Corner,5,4995
20994,History Book,999.0,Books,2021-07-08,323.0891361,Reading Corner,16,15984
20995,Sweater,999.0,Clothing,2021-07-09,1037.062923,Apparel Section,2,1998
20996,Dress,999.0,Clothing,2021-07-10,1454.165986,Apparel Section,4,3996
20997,Jeans,999.0,Clothing,2021-07-11,1584.738979,Apparel Section,13,12987
20998,T-shirt,999.0,Clothing,2021-07-12,744.9363119,Apparel Section,19,18981
20999,Sweater,999.0,Clothing,2021-07-13,637.117772,Apparel Section,4,3996
21000,Desk Lamp,999.0,Home Goods,2021-07-14,656.7157071,Housewares,1,999
21001,Novel,999.0,Books,2021-07-15,357.93766,Reading Corner,9,8991
21002,Cushion,999.0,Home Goods,2021-07-16,1410.690048,Housewares,2,1998
21003,Blanket,999.0,Home Goods,2021-07-17,870.2038859,Housewares,9,8991
21004,Camera,999.0,Electronics,2021-07-18,1181.264315,Tech Zone,7,6993
21005,Novel,999.0,Books,2021-07-19,1396.831558,Reading Corner,17,16983
21006,Dress,999.0,Clothing,2021-07-20,432.0754113,Apparel Section,14,13986
21007,T-shirt,999.0,Clothing,2021-07-21,1052.15359,Apparel Section,11,10989
21008,History Book,999.0,Books,2021-07-22,964.6904775,Reading Corner,7,6993
21009,History Book,999.0,Books,2021-07-23,1061.877325,Reading Corner,1,999
21010,Headphones,999.0,Electronics,2021-07-24,1231.786996,Tech Zone,9,8991
21011,History Book,999.0,Books,2021-07-25,1470.95774,Reading Corner,4,3996
21012,Smartphone,999.0,Electronics,2021-07-26,799.1677876,Tech Zone,6,5994
21013,Headphones,999.0,Electronics,2021-07-27,1589.923567,Tech Zone,12,11988
21014,Camera,999.0,Electronics,2021-07-28,754.7986178,Tech Zone,12,11988
21015,Science Textbook,999.0,Books,2021-07-29,1285.437266,Reading Corner,4,3996
21016,Cookbook,999.0,Books,2021-07-30,242.9678467,Reading Corner,12,11988
21017,History Book,999.0,Books,2021-07-31,186.0413905,Reading Corner,14,13986
21018,Blanket,999.0,Home Goods,2021-08-01,1288.626037,Housewares,19,18981
21019,History Book,999.0,Books,2021-08-02,600.1041392,Reading Corner,4,3996
21020,Computer,999.0,Electronics,2021-08-03,1717.108753,Tech Zone,16,15984
21021,Blanket,999.0,Home Goods,2021-08-04,147.0244667,Housewares,4,3996
21022,Smartphone,999.0,Electronics,2021-08-05,613.6220012,Tech Zone,9,8991
21023,Camera,999.0,Electronics,2021-08-06,847.2136567,Tech Zone,6,5994
21024,T-shirt,999.0,Clothing,2021-08-07,212.3495786,Apparel Section,6,5994
21025,Novel,999.0,Books,2021-08-08,162.2916074,Reading Corner,9,8991
21026,Blanket,999.0,Home Goods,2021-08-09,160.8488702,Housewares,18,17982
21027,Sweater,999.0,Clothing,2021-08-10,1500.060057,Apparel Section,8,7992
21028,History Book,999.0,Books,2021-08-11,1460.935398,Reading Corner,3,2997
21029,Camera,999.0,Electronics,2021-08-12,280.2490252,Tech Zone,16,15984
21030,Headphones,999.0,Electronics,2021-08-13,442.4520507,Tech Zone,5,4995
21031,History Book,1999.0,Books,2021-08-14,709.8539982,Reading Corner,4,7996
21032,Sweater,999.0,Clothing,2021-08-15,1169.327533,Apparel Section,3,2997
21033,Headphones,999.0,Electronics,2021-08-16,1687.393229,Tech Zone,15,14985
21034,Cushion,999.0,Home Goods,2021-08-17,1368.77223,Housewares,5,4995
21035,Sweater,999.0,Clothing,2021-08-18,267.0752646,Apparel Section,14,13986
21036,Cookbook,999.0,Books,2021-08-19,1019.3737,Reading Corner,3,2997
21037,Blanket,999.0,Home Goods,2021-08-20,154.0209973,Housewares,12,11988
21038,T-shirt,999.0,Clothing,2021-08-21,879.0251215,Apparel Section,8,7992
21039,Cookbook,999.0,Books,2021-08-22,1432.611597,Reading Corner,12,11988
21040,Desk Lamp,999.0,Home Goods,2021-08-23,1287.238661,Housewares,1,999
21041,Cushion,999.0,Home Goods,2021-08-24,507.7596413,Housewares,18,17982
21042,Computer,999.0,Electronics,2021-08-25,360.3319778,Tech Zone,7,6993
21043,Cushion,999.0,Home Goods,2021-08-26,781.7083155,Housewares,18,17982
